file name,x,y,bounce
000_0067.jpg,535,303,0
000_0068.jpg,518,322,0
000_0069.jpg,505,340,0
000_0070.jpg,489,363,0
000_0071.jpg,471,386,0
000_0072.jpg,457,409,0
000_0073.jpg,442,434,0
000_0074.jpg,-1,-1,-1
000_0075.jpg,-1,-1,-1
000_0076.jpg,-1,-1,-1
000_0077.jpg,-1,-1,-1
000_0078.jpg,375,439,0
000_0079.jpg,365,441,0
000_0080.jpg,354,444,0
000_0081.jpg,337,449,0
000_0082.jpg,327,452,0
000_0083.jpg,364,415,0
000_0084.jpg,418,362,0
000_0085.jpg,453,330,0
000_0086.jpg,486,300,0
000_0087.jpg,514,277,0
000_0088.jpg,540,255,0
000_0089.jpg,564,238,0
000_0090.jpg,586,224,0
000_0091.jpg,606,211,0
000_0092.jpg,626,200,0
000_0093.jpg,643,193,0
000_0094.jpg,657,186,0
000_0095.jpg,673,181,0
000_0096.jpg,686,176,0
000_0097.jpg,699,173,0
000_0098.jpg,710,172,0
000_0099.jpg,722,172,0
000_0100.jpg,733,172,0
000_0101.jpg,743,174,0
000_0102.jpg,750,176,0
000_0103.jpg,758,179,0
000_0104.jpg,767,184,0
000_0105.jpg,773,188,0
000_0106.jpg,781,186,1
000_0107.jpg,787,172,0
000_0108.jpg,791,164,0
000_0109.jpg,798,153,0
000_0110.jpg,802,144,0
000_0111.jpg,806,137,0
000_0112.jpg,811,130,0
000_0113.jpg,816,126,0
000_0114.jpg,821,119,0
000_0115.jpg,824,115,0
000_0116.jpg,825,120,0
000_0117.jpg,823,128,0
000_0118.jpg,821,136,0
000_0119.jpg,819,158,0
000_0120.jpg,818,172,0
000_0121.jpg,818,188,0
000_0122.jpg,816,202,0
000_0123.jpg,815,221,0
000_0124.jpg,815,241,0
000_0125.jpg,815,261,0
000_0126.jpg,813,287,0
000_0127.jpg,813,312,0
000_0128.jpg,813,341,0
000_0129.jpg,813,374,0
000_0130.jpg,812,406,0
000_0131.jpg,811,409,1
000_0132.jpg,810,414,0
000_0133.jpg,808,420,0
000_0134.jpg,807,429,0
000_0135.jpg,806,439,0
000_0136.jpg,804,453,0
000_0137.jpg,802,468,0
000_0138.jpg,800,485,0
000_0139.jpg,799,505,0
000_0140.jpg,798,526,0
000_0141.jpg,790,496,0
000_0142.jpg,778,442,0
000_0143.jpg,769,402,0
000_0144.jpg,759,362,0
000_0145.jpg,752,330,0
000_0146.jpg,742,303,0
000_0147.jpg,736,281,0
000_0148.jpg,729,264,0
000_0149.jpg,723,246,0
000_0150.jpg,715,231,0
000_0151.jpg,709,221,0
000_0152.jpg,705,212,0
000_0153.jpg,699,205,0
000_0154.jpg,694,200,0
000_0155.jpg,688,194,0
000_0156.jpg,682,191,0
000_0157.jpg,677,191,0
000_0158.jpg,673,188,0
000_0159.jpg,667,190,0
000_0160.jpg,664,190,0
000_0161.jpg,659,193,0
000_0162.jpg,653,196,0
000_0163.jpg,651,202,0
000_0164.jpg,647,207,1
000_0165.jpg,643,191,0
000_0166.jpg,641,184,0
000_0167.jpg,639,173,0
000_0168.jpg,637,163,0
000_0169.jpg,634,155,0
000_0170.jpg,632,148,0
000_0171.jpg,629,141,0
000_0172.jpg,628,136,0
000_0173.jpg,625,132,0
000_0174.jpg,631,132,0
000_0175.jpg,647,137,0
000_0176.jpg,661,143,0
000_0177.jpg,675,149,0
000_0178.jpg,690,159,0
000_0179.jpg,702,170,0
000_0180.jpg,721,182,0
000_0181.jpg,737,194,0
000_0182.jpg,754,211,0
000_0183.jpg,770,228,0
000_0184.jpg,788,247,0
000_0185.jpg,808,271,0
000_0186.jpg,828,294,0
000_0187.jpg,846,321,0
000_0188.jpg,868,349,0
000_0189.jpg,886,380,0
000_0190.jpg,909,415,0
000_0191.jpg,926,426,1
000_0192.jpg,945,429,0
000_0193.jpg,965,432,0
000_0194.jpg,986,438,0
000_0195.jpg,1004,445,0
000_0196.jpg,1024,453,0
000_0197.jpg,1044,463,0
000_0198.jpg,1071,476,0
000_0199.jpg,1093,493,0
000_0200.jpg,1119,510,0
000_0201.jpg,1143,530,0
000_0202.jpg,1171,553,0
000_0203.jpg,1198,577,0
000_0204.jpg,1230,607,0
000_0205.jpg,1261,639,0
000_0206.jpg,1279,661,0
001_0000.jpg,576,130,0
001_0001.jpg,574,117,0
001_0002.jpg,573,110,0
001_0003.jpg,573,101,0
001_0004.jpg,575,91,0
001_0005.jpg,576,82,0
001_0006.jpg,578,74,0
001_0007.jpg,580,66,0
001_0008.jpg,580,59,0
001_0009.jpg,582,54,0
001_0010.jpg,584,49,0
001_0011.jpg,585,44,0
001_0012.jpg,585,42,0
001_0013.jpg,587,36,0
001_0014.jpg,589,33,0
001_0015.jpg,590,33,0
001_0016.jpg,593,33,0
001_0017.jpg,593,34,0
001_0018.jpg,595,32,0
001_0019.jpg,596,33,0
001_0020.jpg,597,33,0
001_0021.jpg,598,35,0
001_0022.jpg,598,38,0
001_0023.jpg,602,40,0
001_0024.jpg,603,46,0
001_0025.jpg,605,50,0
001_0026.jpg,606,56,0
001_0027.jpg,607,66,0
001_0028.jpg,610,94,0
001_0029.jpg,614,120,0
001_0030.jpg,617,145,0
001_0031.jpg,621,181,0
001_0032.jpg,626,213,0
001_0033.jpg,633,253,0
001_0034.jpg,638,295,0
001_0035.jpg,642,340,0
001_0036.jpg,650,384,0
001_0037.jpg,654,393,1
001_0038.jpg,660,400,0
001_0039.jpg,666,412,0
001_0040.jpg,674,427,0
001_0041.jpg,682,445,0
001_0042.jpg,690,465,0
001_0043.jpg,699,484,0
001_0044.jpg,700,447,0
001_0045.jpg,701,414,0
001_0046.jpg,702,381,0
001_0047.jpg,701,352,0
001_0048.jpg,702,327,0
001_0049.jpg,703,304,0
001_0050.jpg,705,286,0
001_0051.jpg,706,265,0
001_0052.jpg,707,252,0
001_0053.jpg,708,234,0
001_0054.jpg,708,222,0
001_0055.jpg,709,210,0
001_0056.jpg,710,200,0
001_0057.jpg,712,190,0
001_0058.jpg,712,184,0
001_0059.jpg,714,176,0
001_0060.jpg,715,170,0
001_0061.jpg,717,166,0
001_0062.jpg,718,161,0
001_0063.jpg,719,158,0
001_0064.jpg,720,155,0
001_0065.jpg,721,154,0
001_0066.jpg,722,155,0
001_0067.jpg,722,154,0
001_0068.jpg,723,154,0
001_0069.jpg,725,156,0
001_0070.jpg,725,158,0
001_0071.jpg,727,161,0
001_0072.jpg,727,163,0
001_0073.jpg,729,167,0
001_0074.jpg,730,175,0
001_0075.jpg,735,184,0
001_0076.jpg,742,190,0
001_0077.jpg,753,202,0
001_0078.jpg,764,211,0
001_0079.jpg,772,224,0
001_0080.jpg,781,236,0
001_0081.jpg,793,252,0
001_0082.jpg,803,268,0
001_0083.jpg,814,286,0
001_0084.jpg,825,303,0
001_0085.jpg,835,321,0
001_0086.jpg,847,341,0
001_0087.jpg,860,364,0
001_0088.jpg,871,387,0
001_0089.jpg,884,414,0
001_0090.jpg,897,438,0
001_0091.jpg,910,467,1
001_0092.jpg,922,475,1
001_0093.jpg,933,480,0
001_0094.jpg,944,487,0
001_0095.jpg,957,493,0
001_0096.jpg,969,504,0
001_0097.jpg,982,516,0
001_0098.jpg,997,530,0
001_0099.jpg,1010,545,0
001_0100.jpg,1024,561,0
001_0101.jpg,1039,582,0
001_0102.jpg,1052,603,0
001_0103.jpg,1068,626,0
001_0104.jpg,1084,654,0
001_0105.jpg,1102,684,0
001_0106.jpg,1118,716,0
001_0107.jpg,-1,-1,-1
001_0108.jpg,-1,-1,-1
002_0000.jpg,724,452,0
002_0001.jpg,724,437,0
002_0002.jpg,726,422,0
002_0003.jpg,725,404,0
002_0004.jpg,723,384,0
002_0005.jpg,722,368,0
002_0006.jpg,720,350,0
002_0007.jpg,719,336,0
002_0008.jpg,717,324,0
002_0009.jpg,715,311,0
002_0010.jpg,714,301,0
002_0011.jpg,712,291,0
002_0012.jpg,711,282,0
002_0013.jpg,709,277,0
002_0014.jpg,708,270,0
002_0015.jpg,707,265,0
002_0016.jpg,706,263,0
002_0017.jpg,703,259,0
002_0018.jpg,702,260,0
002_0019.jpg,700,260,0
002_0020.jpg,699,260,0
002_0021.jpg,697,264,0
002_0022.jpg,695,268,0
002_0023.jpg,695,274,0
002_0024.jpg,692,280,0
002_0025.jpg,690,288,0
002_0026.jpg,688,296,0
002_0027.jpg,687,304,0
002_0028.jpg,684,283,0
002_0029.jpg,682,265,0
002_0030.jpg,677,253,0
002_0031.jpg,672,242,0
002_0032.jpg,667,236,0
002_0033.jpg,662,233,0
002_0034.jpg,654,230,0
002_0035.jpg,650,230,0
002_0036.jpg,642,232,0
002_0037.jpg,637,234,0
002_0038.jpg,630,236,0
002_0039.jpg,625,236,1
002_0040.jpg,624,214,0
002_0041.jpg,622,196,0
002_0042.jpg,620,184,0
002_0043.jpg,618,170,0
002_0044.jpg,616,156,0
002_0045.jpg,612,143,0
002_0046.jpg,610,135,0
002_0047.jpg,607,127,0
002_0048.jpg,605,119,0
002_0049.jpg,602,120,0
002_0050.jpg,599,120,0
002_0051.jpg,598,120,0
002_0052.jpg,595,121,0
002_0053.jpg,594,124,0
002_0054.jpg,591,124,0
002_0055.jpg,590,127,0
002_0056.jpg,586,131,0
002_0057.jpg,583,133,0
002_0058.jpg,582,135,0
002_0059.jpg,575,149,0
002_0060.jpg,570,155,0
002_0061.jpg,570,161,0
002_0062.jpg,566,166,0
002_0063.jpg,562,178,0
002_0064.jpg,559,186,0
002_0065.jpg,555,196,0
002_0066.jpg,551,207,0
002_0067.jpg,548,218,0
002_0068.jpg,544,231,0
002_0069.jpg,539,242,0
002_0070.jpg,535,260,0
002_0071.jpg,531,276,0
002_0072.jpg,526,292,0
002_0073.jpg,520,312,0
002_0074.jpg,514,332,0
002_0075.jpg,511,352,0
002_0076.jpg,504,374,0
002_0077.jpg,500,396,0
002_0078.jpg,493,422,0
002_0079.jpg,488,450,0
002_0080.jpg,480,479,1
002_0081.jpg,477,476,1
002_0082.jpg,473,474,0
002_0083.jpg,467,472,0
002_0084.jpg,462,469,0
002_0085.jpg,456,468,0
002_0086.jpg,452,467,0
002_0087.jpg,447,472,0
002_0088.jpg,442,475,0
002_0089.jpg,436,478,0
002_0090.jpg,432,484,0
002_0091.jpg,439,426,0
002_0092.jpg,444,380,0
002_0093.jpg,451,340,0
002_0094.jpg,454,312,0
002_0095.jpg,458,284,0
002_0096.jpg,461,259,0
002_0097.jpg,463,245,0
002_0098.jpg,466,226,0
002_0099.jpg,468,212,0
002_0100.jpg,468,205,0
002_0101.jpg,470,194,0
002_0102.jpg,470,188,0
002_0103.jpg,470,182,0
002_0104.jpg,470,177,0
002_0105.jpg,471,173,0
002_0106.jpg,471,171,0
002_0107.jpg,471,172,0
002_0108.jpg,471,173,0
002_0109.jpg,471,174,0
002_0110.jpg,470,176,0
002_0111.jpg,470,177,0
002_0112.jpg,468,181,1
002_0113.jpg,469,173,0
002_0114.jpg,469,162,0
002_0115.jpg,468,150,0
002_0116.jpg,470,142,0
002_0117.jpg,468,136,0
002_0118.jpg,468,128,0
002_0119.jpg,469,123,0
002_0120.jpg,468,118,0
002_0121.jpg,468,114,0
002_0122.jpg,468,112,0
002_0123.jpg,467,109,0
002_0124.jpg,467,106,0
002_0125.jpg,468,107,0
002_0126.jpg,467,107,0
002_0127.jpg,468,107,0
002_0128.jpg,469,108,0
002_0129.jpg,468,112,0
003_0000.jpg,719,464,0
003_0001.jpg,720,458,0
003_0002.jpg,722,449,0
003_0003.jpg,724,434,0
003_0004.jpg,723,418,0
003_0005.jpg,723,402,0
003_0006.jpg,721,383,0
003_0007.jpg,720,367,0
003_0008.jpg,719,350,0
003_0009.jpg,718,336,0
003_0010.jpg,717,323,0
003_0011.jpg,715,312,0
003_0012.jpg,714,302,0
003_0013.jpg,713,293,0
003_0014.jpg,711,287,0
003_0015.jpg,710,280,0
003_0016.jpg,708,274,0
003_0017.jpg,707,269,0
003_0018.jpg,703,266,0
003_0019.jpg,702,266,0
003_0020.jpg,701,267,0
003_0021.jpg,700,270,0
003_0022.jpg,697,274,0
003_0023.jpg,697,278,0
003_0024.jpg,696,282,0
003_0025.jpg,694,291,0
003_0026.jpg,692,301,0
003_0027.jpg,691,307,0
003_0028.jpg,675,284,0
003_0029.jpg,665,267,0
003_0030.jpg,653,257,0
003_0031.jpg,643,249,0
003_0032.jpg,632,242,0
003_0033.jpg,620,238,0
003_0034.jpg,613,237,0
003_0035.jpg,603,238,0
003_0036.jpg,593,241,0
003_0037.jpg,582,243,0
003_0038.jpg,573,247,1
003_0039.jpg,568,231,0
003_0040.jpg,563,217,0
003_0041.jpg,560,196,0
003_0042.jpg,556,181,0
003_0043.jpg,551,171,0
003_0044.jpg,549,155,0
003_0045.jpg,545,147,0
003_0046.jpg,540,136,0
003_0047.jpg,536,127,0
003_0048.jpg,531,123,0
003_0049.jpg,532,119,0
003_0050.jpg,534,120,0
003_0051.jpg,536,120,0
003_0052.jpg,537,124,0
003_0053.jpg,541,123,0
003_0054.jpg,540,125,0
003_0055.jpg,545,130,0
003_0056.jpg,546,132,0
003_0057.jpg,547,136,0
003_0058.jpg,550,139,0
003_0059.jpg,552,145,0
003_0060.jpg,556,151,0
003_0061.jpg,558,156,0
003_0062.jpg,560,164,0
003_0063.jpg,563,173,0
003_0064.jpg,566,181,0
003_0065.jpg,568,190,0
003_0066.jpg,571,200,0
003_0067.jpg,572,210,0
003_0068.jpg,574,222,0
003_0069.jpg,576,235,0
003_0070.jpg,579,248,0
003_0071.jpg,581,265,0
003_0072.jpg,584,280,0
003_0073.jpg,585,296,0
003_0074.jpg,590,316,0
003_0075.jpg,591,335,0
003_0076.jpg,593,356,0
003_0077.jpg,596,379,0
003_0078.jpg,597,397,0
003_0079.jpg,601,427,0
003_0080.jpg,605,455,0
003_0081.jpg,607,480,0
003_0082.jpg,609,486,1
003_0083.jpg,610,484,0
003_0084.jpg,610,481,0
003_0085.jpg,613,477,0
003_0086.jpg,612,477,0
003_0087.jpg,614,476,0
003_0088.jpg,614,479,0
003_0089.jpg,615,479,0
003_0090.jpg,617,485,0
003_0091.jpg,617,491,0
003_0092.jpg,619,497,0
003_0093.jpg,641,440,0
003_0094.jpg,657,387,0
003_0095.jpg,676,346,0
003_0096.jpg,688,311,0
003_0097.jpg,701,284,0
003_0098.jpg,714,257,0
003_0099.jpg,723,241,0
003_0100.jpg,733,222,0
003_0101.jpg,738,211,0
003_0102.jpg,747,200,0
003_0103.jpg,752,191,0
003_0104.jpg,756,188,0
003_0105.jpg,761,182,0
003_0106.jpg,767,179,0
003_0107.jpg,772,177,0
003_0108.jpg,777,179,0
003_0109.jpg,780,178,0
003_0110.jpg,782,181,0
003_0111.jpg,785,186,1
003_0112.jpg,787,171,0
003_0113.jpg,789,159,0
003_0114.jpg,790,148,0
003_0115.jpg,791,136,0
003_0116.jpg,792,129,0
003_0117.jpg,794,120,0
003_0118.jpg,794,116,0
003_0119.jpg,796,109,0
003_0120.jpg,798,104,0
003_0121.jpg,799,102,0
003_0122.jpg,800,98,0
003_0123.jpg,801,98,0
003_0124.jpg,802,96,0
003_0125.jpg,801,95,0
004_0000.jpg,596,359,0
004_0001.jpg,593,346,0
004_0002.jpg,591,333,0
004_0003.jpg,587,322,0
004_0004.jpg,585,312,0
004_0005.jpg,582,302,0
004_0006.jpg,580,293,0
004_0007.jpg,576,288,0
004_0008.jpg,574,282,0
004_0009.jpg,571,278,0
004_0010.jpg,569,276,0
004_0011.jpg,564,274,0
004_0012.jpg,564,275,0
004_0013.jpg,560,275,0
004_0014.jpg,559,278,0
004_0015.jpg,557,281,0
004_0016.jpg,554,286,0
004_0017.jpg,551,292,0
004_0018.jpg,548,299,0
004_0019.jpg,546,307,0
004_0020.jpg,609,280,0
004_0021.jpg,644,266,0
004_0022.jpg,679,255,0
004_0023.jpg,703,245,0
004_0024.jpg,730,238,0
004_0025.jpg,748,233,0
004_0026.jpg,766,229,0
004_0027.jpg,777,225,0
004_0028.jpg,801,224,1
004_0029.jpg,810,207,0
004_0030.jpg,817,188,0
004_0031.jpg,823,174,0
004_0032.jpg,829,159,0
004_0033.jpg,835,149,0
004_0034.jpg,838,136,0
004_0035.jpg,842,129,0
004_0036.jpg,830,130,0
004_0037.jpg,821,132,0
004_0038.jpg,804,133,0
004_0039.jpg,791,138,0
004_0040.jpg,773,143,0
004_0041.jpg,759,150,0
004_0042.jpg,745,154,0
004_0043.jpg,729,163,0
004_0044.jpg,712,172,0
004_0045.jpg,696,181,0
004_0046.jpg,677,191,0
004_0047.jpg,661,205,0
004_0048.jpg,643,219,0
004_0049.jpg,625,234,0
004_0050.jpg,607,252,0
004_0051.jpg,587,266,0
004_0052.jpg,567,290,0
004_0053.jpg,546,309,0
004_0054.jpg,525,329,0
004_0055.jpg,503,354,0
004_0056.jpg,479,382,0
004_0057.jpg,456,411,0
004_0058.jpg,432,440,0
004_0059.jpg,416,461,0
004_0060.jpg,398,465,1
004_0061.jpg,372,463,0
004_0062.jpg,352,467,0
004_0063.jpg,377,427,0
004_0064.jpg,412,387,0
004_0065.jpg,445,351,0
004_0066.jpg,474,322,0
004_0067.jpg,499,298,0
004_0068.jpg,521,276,0
004_0069.jpg,541,257,0
004_0070.jpg,560,241,0
004_0071.jpg,580,226,0
004_0072.jpg,595,217,0
004_0073.jpg,612,207,0
004_0074.jpg,626,197,0
004_0075.jpg,638,190,0
004_0076.jpg,650,186,0
004_0077.jpg,660,184,0
004_0078.jpg,669,179,0
004_0079.jpg,682,179,0
004_0080.jpg,689,178,0
004_0081.jpg,699,177,0
004_0082.jpg,707,181,0
004_0083.jpg,714,182,0
004_0084.jpg,720,184,0
004_0085.jpg,726,188,0
004_0086.jpg,733,190,1
004_0087.jpg,738,176,0
004_0088.jpg,746,166,0
004_0089.jpg,748,159,0
004_0090.jpg,752,149,0
004_0091.jpg,756,142,0
004_0092.jpg,761,136,0
004_0093.jpg,764,130,0
004_0094.jpg,761,132,0
004_0095.jpg,756,127,0
004_0096.jpg,750,129,0
004_0097.jpg,744,130,0
004_0098.jpg,740,132,0
004_0099.jpg,732,136,0
004_0100.jpg,730,139,0
004_0101.jpg,722,144,0
004_0102.jpg,714,150,0
004_0103.jpg,710,155,0
004_0104.jpg,705,165,0
004_0105.jpg,697,175,0
004_0106.jpg,691,188,0
004_0107.jpg,683,200,0
004_0108.jpg,677,213,0
004_0109.jpg,671,230,0
004_0110.jpg,663,246,0
004_0111.jpg,656,264,0
004_0112.jpg,651,282,0
004_0113.jpg,643,306,0
004_0114.jpg,638,324,0
004_0115.jpg,631,349,0
004_0116.jpg,624,375,0
004_0117.jpg,617,404,0
004_0118.jpg,604,411,1
004_0119.jpg,596,408,0
004_0120.jpg,589,407,0
004_0121.jpg,582,409,0
004_0122.jpg,573,412,0
004_0123.jpg,566,415,0
004_0124.jpg,557,419,0
004_0125.jpg,550,427,0
004_0126.jpg,541,435,0
004_0127.jpg,533,443,0
004_0128.jpg,554,412,0
004_0129.jpg,584,372,0
004_0130.jpg,608,339,0
004_0131.jpg,630,315,0
004_0132.jpg,653,292,0
004_0133.jpg,671,275,0
004_0134.jpg,686,259,0
004_0135.jpg,701,247,0
004_0136.jpg,712,238,0
004_0137.jpg,723,232,0
004_0138.jpg,733,226,0
004_0139.jpg,744,222,0
004_0140.jpg,750,220,0
004_0141.jpg,760,219,0
004_0142.jpg,767,219,1
004_0143.jpg,772,214,0
004_0144.jpg,778,200,0
004_0145.jpg,783,188,0
004_0146.jpg,785,175,0
004_0147.jpg,790,168,0
004_0148.jpg,794,158,0
004_0149.jpg,799,153,0
004_0150.jpg,801,145,0
004_0151.jpg,800,142,0
004_0152.jpg,805,137,0
004_0153.jpg,808,138,0
004_0154.jpg,812,135,0
004_0155.jpg,814,135,0
004_0156.jpg,817,135,0
004_0157.jpg,815,135,0
004_0158.jpg,808,133,0
004_0159.jpg,800,132,0
004_0160.jpg,792,132,0
004_0161.jpg,781,132,0
004_0162.jpg,770,133,0
004_0163.jpg,764,135,0
004_0164.jpg,749,139,0
004_0165.jpg,736,143,0
004_0166.jpg,722,149,0
004_0167.jpg,711,153,0
004_0168.jpg,702,162,0
004_0169.jpg,689,170,0
004_0170.jpg,677,178,0
004_0171.jpg,662,190,0
004_0172.jpg,649,202,0
004_0173.jpg,633,217,0
004_0174.jpg,619,231,0
004_0175.jpg,607,247,0
004_0176.jpg,589,265,0
004_0177.jpg,572,287,0
004_0178.jpg,567,284,0
004_0179.jpg,562,270,0
004_0180.jpg,560,258,0
004_0181.jpg,557,246,0
004_0182.jpg,554,236,0
004_0183.jpg,552,230,0
004_0184.jpg,549,224,0
004_0185.jpg,546,214,0
004_0186.jpg,545,211,0
004_0187.jpg,541,207,0
004_0188.jpg,539,202,0
004_0189.jpg,537,200,0
004_0190.jpg,535,200,0
004_0191.jpg,533,197,0
004_0192.jpg,532,197,0
004_0193.jpg,531,198,0
004_0194.jpg,527,197,0
004_0195.jpg,525,200,0
004_0196.jpg,524,202,1
004_0197.jpg,523,194,0
004_0198.jpg,518,186,0
004_0199.jpg,517,179,0
004_0200.jpg,515,171,0
004_0201.jpg,513,166,0
004_0202.jpg,513,162,0
004_0203.jpg,510,158,0
004_0204.jpg,508,155,0
004_0205.jpg,505,156,0
004_0206.jpg,501,153,0
004_0207.jpg,501,151,0
004_0208.jpg,501,150,0
004_0209.jpg,498,154,0
004_0210.jpg,497,155,0
004_0211.jpg,497,150,0
004_0212.jpg,501,140,0
004_0213.jpg,505,132,0
004_0214.jpg,510,126,0
004_0215.jpg,513,117,0
004_0216.jpg,517,112,0
004_0217.jpg,522,105,0
004_0218.jpg,526,100,0
004_0219.jpg,531,97,0
004_0220.jpg,534,91,0
004_0221.jpg,539,90,0
004_0222.jpg,543,90,0
004_0223.jpg,547,86,0
004_0224.jpg,550,86,0
004_0225.jpg,557,86,0
004_0226.jpg,560,85,0
004_0227.jpg,566,87,0
004_0228.jpg,570,87,0
004_0229.jpg,572,92,0
004_0230.jpg,579,97,0
004_0231.jpg,584,100,0
004_0232.jpg,587,104,0
004_0233.jpg,593,114,0
004_0234.jpg,598,118,0
004_0235.jpg,604,127,0
004_0236.jpg,608,138,0
004_0237.jpg,617,149,0
004_0238.jpg,619,160,0
004_0239.jpg,639,178,0
004_0240.jpg,676,200,0
004_0241.jpg,706,219,0
004_0242.jpg,731,235,0
004_0243.jpg,749,233,1
004_0244.jpg,758,207,0
004_0245.jpg,772,178,0
004_0246.jpg,782,154,0
004_0247.jpg,791,130,0
004_0248.jpg,801,112,0
004_0249.jpg,811,94,0
004_0250.jpg,818,78,0
004_0251.jpg,826,67,0
004_0252.jpg,834,54,0
005_0000.jpg,721,460,0
005_0001.jpg,721,456,0
005_0002.jpg,724,447,0
005_0003.jpg,725,438,0
005_0004.jpg,727,423,0
005_0005.jpg,726,406,0
005_0006.jpg,725,387,0
005_0007.jpg,725,370,0
005_0008.jpg,723,353,0
005_0009.jpg,723,337,0
005_0010.jpg,723,324,0
005_0011.jpg,722,311,0
005_0012.jpg,721,300,0
005_0013.jpg,721,291,0
005_0014.jpg,719,282,0
005_0015.jpg,719,275,0
005_0016.jpg,717,268,0
005_0017.jpg,717,263,0
005_0018.jpg,715,259,0
005_0019.jpg,714,257,0
005_0020.jpg,713,255,0
005_0021.jpg,713,255,0
005_0022.jpg,711,257,0
005_0023.jpg,710,259,0
005_0024.jpg,709,263,0
005_0025.jpg,708,267,0
005_0026.jpg,708,274,0
005_0027.jpg,707,282,0
005_0028.jpg,706,290,0
005_0029.jpg,700,291,0
005_0030.jpg,688,274,0
005_0031.jpg,678,258,0
005_0032.jpg,669,247,0
005_0033.jpg,663,238,0
005_0034.jpg,655,232,0
005_0035.jpg,650,228,0
005_0036.jpg,647,226,0
005_0037.jpg,639,224,0
005_0038.jpg,632,224,1
005_0039.jpg,629,205,0
005_0040.jpg,626,184,0
005_0041.jpg,624,170,0
005_0042.jpg,618,155,0
005_0043.jpg,615,140,0
005_0044.jpg,610,128,0
005_0045.jpg,612,123,0
005_0046.jpg,618,116,0
005_0047.jpg,622,114,0
005_0048.jpg,629,107,0
005_0049.jpg,636,103,0
005_0050.jpg,641,98,0
005_0051.jpg,647,98,0
005_0052.jpg,653,97,0
005_0053.jpg,659,97,0
005_0054.jpg,665,96,0
005_0055.jpg,672,98,0
005_0056.jpg,677,98,0
005_0057.jpg,684,101,0
005_0058.jpg,689,103,0
005_0059.jpg,696,108,0
005_0060.jpg,703,113,0
005_0061.jpg,711,116,0
005_0062.jpg,715,124,0
005_0063.jpg,724,130,0
005_0064.jpg,730,138,0
005_0065.jpg,740,150,0
005_0066.jpg,745,158,0
005_0067.jpg,752,168,0
005_0068.jpg,759,178,0
005_0069.jpg,766,194,0
005_0070.jpg,775,207,0
005_0071.jpg,781,222,0
005_0072.jpg,788,238,0
005_0073.jpg,798,257,0
005_0074.jpg,805,276,0
005_0075.jpg,812,296,0
005_0076.jpg,821,317,0
005_0077.jpg,828,341,0
005_0078.jpg,837,364,0
005_0079.jpg,843,391,0
005_0080.jpg,848,393,1
005_0081.jpg,853,381,0
005_0082.jpg,858,374,0
005_0083.jpg,861,368,0
005_0084.jpg,868,362,0
005_0085.jpg,872,357,0
005_0086.jpg,882,350,0
005_0087.jpg,886,348,0
005_0088.jpg,892,349,0
005_0089.jpg,895,349,0
005_0090.jpg,899,350,0
005_0091.jpg,905,354,0
005_0092.jpg,909,356,0
005_0093.jpg,888,322,0
005_0094.jpg,874,301,0
005_0095.jpg,858,279,0
005_0096.jpg,848,265,0
005_0097.jpg,839,253,0
005_0098.jpg,834,244,0
005_0099.jpg,825,235,0
005_0100.jpg,817,229,0
005_0101.jpg,813,228,0
005_0102.jpg,806,224,0
005_0103.jpg,803,224,0
