game_id,x,y,v,a,bounce
0,505,340,22.20360331117452,-3.291494256789406,0
0,489,363,28.0178514522438,5.814248141069282,0
0,471,386,29.206163733020468,1.1883122807766675,0
0,457,409,26.92582403567252,-2.280339697347948,0
0,442,434,29.154759474226502,2.2289354385539824,0
0,-1,-1,0,0,-1
0,-1,-1,0,0,-1
0,-1,-1,0,0,-1
0,-1,-1,0,0,-1
0,375,439,0,0,0
0,365,441,10.198039027185569,10.198039027185569,0
0,354,444,11.40175425099138,1.2037152238058102,0
0,337,449,17.72004514666935,6.31829089567797,0
0,327,452,10.44030650891055,-7.279738637758799,0
0,364,415,52.32590180780452,41.88559529889397,0
0,418,362,75.66372975210778,23.337827944303264,0
0,453,330,47.4236228055175,-28.24010694659028,0
0,486,300,44.598206241955516,-2.825416563561987,0
0,514,277,36.235341863986875,-8.362864377968641,0
0,540,255,34.058772731852805,-2.1765691321340697,0
0,564,238,29.410882339705484,-4.647890392147321,0
0,586,224,26.076809620810597,-3.3340727188948875,0
0,606,211,23.853720883753127,-2.22308873705747,0
0,626,200,22.825424421026653,-1.0282964627264732,0
0,643,193,18.384776310850235,-4.440648110176419,0
0,657,186,15.652475842498529,-2.7323004683517063,0
0,673,181,16.76305461424021,1.1105787717416824,0
0,686,176,13.92838827718412,-2.834666337056092,0
0,699,173,13.341664064126334,-0.586724213057785,0
0,710,172,11.045361017187261,-2.296303046939073,0
0,722,172,12.0,0.9546389828127388,0
0,733,172,11.0,-1.0,0
0,743,174,10.198039027185569,-0.801960972814431,0
0,750,176,7.280109889280518,-2.917929137905051,0
0,758,179,8.54400374531753,1.2638938560370123,0
0,767,184,10.295630140987,1.7516263956694704,0
0,773,188,7.211102550927978,-3.0845275900590226,0
0,781,186,8.246211251235321,1.035108700307343,1
0,787,172,15.231546211727817,6.985334960492496,0
0,791,164,8.94427190999916,-6.287274301728658,0
0,798,153,13.038404810405298,4.094132900406139,0
0,802,144,9.848857801796104,-3.1895470086091944,0
0,806,137,8.06225774829855,-1.7866000534975548,0
0,811,130,8.602325267042627,0.5400675187440775,0
0,816,126,6.4031242374328485,-2.199201029609778,0
0,821,119,8.602325267042627,2.199201029609778,0
0,824,115,5.0,-3.6023252670426267,0
0,825,120,5.0990195135927845,0.09901951359278449,0
0,823,128,8.246211251235321,3.1471917376425367,0
0,821,136,8.246211251235321,0.0,0
0,819,158,22.090722034374522,13.844510783139201,0
0,818,172,14.035668847618199,-8.055053186756323,0
0,818,188,16.0,1.964331152381801,0
0,816,202,14.142135623730951,-1.857864376269049,0
0,815,221,19.026297590440446,4.884161966709495,0
0,815,241,20.0,0.9737024095595537,0
0,815,261,20.0,0.0,0
0,813,287,26.076809620810597,6.076809620810597,0
0,813,312,25.0,-1.0768096208105966,0
0,813,341,29.0,4.0,0
0,813,374,33.0,4.0,0
0,812,406,32.01562118716424,-0.9843788128357573,0
0,811,409,3.1622776601683795,-28.853343526995864,1
0,810,414,5.0990195135927845,1.936741853424405,0
0,808,420,6.324555320336759,1.2255358067439746,0
0,807,429,9.055385138137417,2.7308298178006583,0
0,806,439,10.04987562112089,0.9944904829834726,0
0,804,453,14.142135623730951,4.092260002610061,0
0,802,468,15.132745950421556,0.9906103266906054,0
0,800,485,17.11724276862369,1.9844968182021336,0
0,799,505,20.024984394500787,2.9077416258770974,0
0,798,526,21.02379604162864,0.9988116471278516,0
0,790,496,31.04834939252005,10.02455335089141,0
0,778,442,55.31726674375732,24.268917351237274,0
0,769,402,41.0,-14.317266743757322,0
0,759,362,41.23105625617661,0.23105625617660763,0
0,752,330,32.7566787083184,-8.47437754785821,0
0,742,303,28.792360097775937,-3.9643186105424597,0
0,736,281,22.80350850198276,-5.988851595793179,0
0,729,264,18.384776310850235,-4.4187321911325235,0
0,723,246,18.973665961010276,0.5888896501600414,0
0,715,231,17.0,-1.9736659610102762,0
0,709,221,11.661903789690601,-5.3380962103093985,0
0,705,212,9.848857801796104,-1.8130459878944976,0
0,699,205,9.219544457292887,-0.6293133445032169,0
0,694,200,7.0710678118654755,-2.1484766454274116,0
0,688,194,8.48528137423857,1.414213562373094,0
0,682,191,6.708203932499369,-1.7770774417392001,0
0,677,191,5.0,-1.7082039324993694,0
0,673,188,5.0,0.0,0
0,667,190,6.324555320336759,1.324555320336759,0
0,664,190,3.0,-3.324555320336759,0
0,659,193,5.830951894845301,2.8309518948453007,0
0,653,196,6.708203932499369,0.8772520376540687,0
0,651,202,6.324555320336759,-0.38364861216261037,0
0,647,207,6.4031242374328485,0.07856891709608949,1
0,643,191,16.492422502470642,10.089298265037794,0
0,641,184,7.280109889280518,-9.212312613190125,0
0,639,173,11.180339887498949,3.900229998218431,0
0,637,163,10.198039027185569,-0.98230086031338,0
0,634,155,8.54400374531753,-1.6540352818680386,0
0,632,148,7.280109889280518,-1.2638938560370123,0
0,629,141,7.615773105863909,0.3356632165833906,0
0,628,136,5.0990195135927845,-2.516753592271124,0
0,625,132,5.0,-0.09901951359278449,0
0,631,132,6.0,1.0,0
0,647,137,16.76305461424021,10.763054614240211,0
0,661,143,15.231546211727817,-1.5315084025123937,0
0,675,149,15.231546211727817,0.0,0
0,690,159,18.027756377319946,2.7962101655921288,0
0,702,170,16.278820596099706,-1.74893578122024,0
0,721,182,22.47220505424423,6.193384458144525,0
0,737,194,20.0,-2.472205054244231,0
0,754,211,24.041630560342615,4.041630560342615,0
0,770,228,23.345235059857504,-0.6963955004851101,0
0,788,247,26.1725046566048,2.8272695967472963,0
0,808,271,31.240998703626616,5.068494047021815,0
0,828,294,30.479501308256342,-0.7614973953702737,0
0,846,321,32.449961479175904,1.9704601709195622,0
0,868,349,35.608987629529715,3.15902615035381,0
0,886,380,35.84689665786984,0.23790902834012684,0
0,909,415,41.88078318274385,6.033886524874006,0
0,926,426,20.248456731316587,-21.63232645142726,1
0,945,429,19.235384061671343,-1.0130726696452435,0
0,965,432,20.223748416156685,0.9883643544853413,0
0,986,438,21.840329667841555,1.6165812516848703,0
0,1004,445,19.313207915827967,-2.5271217520135885,0
0,1024,453,21.540659228538015,2.2274513127100484,0
0,1044,463,22.360679774997898,0.8200205464598831,0
0,1071,476,29.966648127543394,7.605968352545496,0
0,1093,493,27.80287754891569,-2.1637705786277053,0
0,1119,510,31.064449134018133,3.2615715851024447,0
0,1143,530,31.240998703626616,0.17654956960848267,0
0,1171,553,36.235341863986875,4.994343160360259,0
0,1198,577,36.124783736376884,-0.11055812760999117,0
0,1230,607,43.86342439892262,7.738640662545734,0
0,1261,639,44.553338819890925,0.6899144209683072,0
0,1279,661,28.42534080710379,-16.127998012787135,0
1,576,130,0,0,0
1,574,117,13.152946437965905,13.152946437965905,0
1,573,110,7.0710678118654755,-6.08187862610043,0
1,573,101,9.0,1.9289321881345245,0
1,575,91,10.198039027185569,1.198039027185569,0
1,576,82,9.055385138137417,-1.1426538890481517,0
1,578,74,8.246211251235321,-0.8091738869020961,0
1,580,66,8.246211251235321,0.0,0
1,580,59,7.0,-1.2462112512353212,0
1,582,54,5.385164807134504,-1.6148351928654963,0
1,584,49,5.385164807134504,0.0,0
1,585,44,5.0990195135927845,-0.28614529354171925,0
1,585,42,2.0,-3.0990195135927845,0
1,587,36,6.324555320336759,4.324555320336759,0
1,589,33,3.605551275463989,-2.71900404487277,0
1,590,33,1.0,-2.605551275463989,0
1,593,33,3.0,2.0,0
1,593,34,1.0,-2.0,0
1,595,32,2.8284271247461903,1.8284271247461903,0
1,596,33,1.4142135623730951,-1.4142135623730951,0
1,597,33,1.0,-0.41421356237309515,0
1,598,35,2.23606797749979,1.2360679774997898,0
1,598,38,3.0,0.7639320225002102,0
1,602,40,4.47213595499958,1.4721359549995796,0
1,603,46,6.082762530298219,1.6106265752986397,0
1,605,50,4.47213595499958,-1.6106265752986397,0
1,606,56,6.082762530298219,1.6106265752986397,0
1,607,66,10.04987562112089,3.9671130908226706,0
1,610,94,28.160255680657446,18.110380059536556,0
1,614,120,26.30589287593181,-1.8543628047256355,0
1,617,145,25.179356624028344,-1.1265362519034667,0
1,621,181,36.22154055254967,11.042183928521325,0
1,626,213,32.38826948140329,-3.8332710711463776,0
1,633,253,40.607881008493905,8.219611527090613,0
1,638,295,42.2965719651132,1.688690956619297,0
1,642,340,45.17742799230607,2.88085602719287,0
1,650,384,44.721359549995796,-0.45606844231027566,0
1,654,393,9.848857801796104,-34.872501748199696,1
1,660,400,9.219544457292887,-0.6293133445032169,0
1,666,412,13.416407864998739,4.196863407705852,0
1,674,427,17.0,3.583592135001261,0
1,682,445,19.697715603592208,2.697715603592208,0
1,690,465,21.540659228538015,1.842943624945807,0
1,699,484,21.02379604162864,-0.5168631869093758,0
1,700,447,37.013511046643494,15.989715005014855,0
1,701,414,33.015148038438355,-3.998363008205139,0
1,702,381,33.015148038438355,0.0,0
1,701,352,29.017236257093817,-3.9979117813445377,0
1,702,327,25.019992006393608,-3.9972442507002093,0
1,703,304,23.021728866442675,-1.9982631399509323,0
1,705,286,18.110770276274835,-4.910958590167841,0
1,706,265,21.02379604162864,2.9130257653538045,0
1,707,252,13.038404810405298,-7.985391231223341,0
1,708,234,18.027756377319946,4.989351566914648,0
1,708,222,12.0,-6.027756377319946,0
1,709,210,12.041594578792296,0.04159457879229578,0
1,710,200,10.04987562112089,-1.9917189576714058,0
1,712,190,10.198039027185569,0.14816340606467904,0
1,712,184,6.0,-4.198039027185569,0
1,714,176,8.246211251235321,2.246211251235321,0
1,715,170,6.082762530298219,-2.163448720937102,0
1,717,166,4.47213595499958,-1.6106265752986397,0
1,718,161,5.0990195135927845,0.6268835585932049,0
1,719,158,3.1622776601683795,-1.936741853424405,0
1,720,155,3.1622776601683795,0.0,0
1,721,154,1.4142135623730951,-1.7480640977952844,0
1,722,155,1.4142135623730951,0.0,0
1,722,154,1.0,-0.41421356237309515,0
1,723,154,1.0,0.0,0
1,725,156,2.8284271247461903,1.8284271247461903,0
1,725,158,2.0,-0.8284271247461903,0
1,727,161,3.605551275463989,1.6055512754639891,0
1,727,163,2.0,-1.6055512754639891,0
1,729,167,4.47213595499958,2.4721359549995796,0
1,730,175,8.06225774829855,3.5901217932989695,0
1,735,184,10.295630140987,2.2333723926884517,0
1,742,190,9.219544457292887,-1.0760856836941137,0
1,753,202,16.278820596099706,7.059276138806819,0
1,764,211,14.212670403551895,-2.066150192547811,0
1,772,224,15.264337522473747,1.051667118921852,0
1,781,236,15.0,-0.2643375224737472,0
1,793,252,20.0,5.0,0
1,803,268,18.867962264113206,-1.1320377358867937,0
1,814,286,21.095023109728988,2.2270608456157817,0
1,825,303,20.248456731316587,-0.8465663784124011,0
1,835,321,20.591260281974,0.34280355065741475,0
1,847,341,23.323807579381203,2.7325472974072014,0
1,860,364,26.419689627245813,3.0958820478646096,0
1,871,387,25.495097567963924,-0.9245920592818884,0
1,884,414,29.966648127543394,4.47155055957947,0
1,897,438,27.294688127912362,-2.6719599996310315,0
1,910,467,31.78049716414141,4.485809036229046,1
1,922,475,14.422205101855956,-17.35829206228545,1
1,933,480,12.083045973594572,-2.339159128261384,0
1,944,487,13.038404810405298,0.955358836810726,0
1,957,493,14.317821063276353,1.279416252871055,0
1,969,504,16.278820596099706,1.9609995328233527,0
1,982,516,17.69180601295413,1.4129854168544256,0
1,997,530,20.518284528683193,2.826478515729061,0
1,1010,545,19.849433241279208,-0.6688512874039851,0
1,1024,561,21.2602916254693,1.4108583841900924,0
1,1039,582,25.80697580112788,4.54668417565858,0
1,1052,603,24.698178070456937,-1.1087977306709433,0
1,1068,626,28.0178514522438,3.3196733817868633,0
1,1084,654,32.2490309931942,4.2311795409503965,0
1,1102,684,34.9857113690718,2.7366803758776044,0
1,1118,716,35.77708763999664,0.791376270924836,0
1,-1,-1,0,0,-1
1,-1,-1,0,0,-1
2,724,452,0,0,0
2,724,437,15.0,15.0,0
2,726,422,15.132745950421556,0.13274595042155646,0
2,725,404,18.027756377319946,2.8950104268983896,0
2,723,384,20.09975124224178,2.071994864921834,0
2,722,368,16.0312195418814,-4.068531700360381,0
2,720,350,18.110770276274835,2.079550734393436,0
2,719,336,14.035668847618199,-4.075101428656636,0
2,717,324,12.165525060596439,-1.8701437870217603,0
2,715,311,13.152946437965905,0.9874213773694667,0
2,714,301,10.04987562112089,-3.1030708168450154,0
2,712,291,10.198039027185569,0.14816340606467904,0
2,711,282,9.055385138137417,-1.1426538890481517,0
2,709,277,5.385164807134504,-3.6702203310029136,0
2,708,270,7.0710678118654755,1.6859030047309718,0
2,707,265,5.0990195135927845,-1.972048298272691,0
2,706,263,2.23606797749979,-2.8629515360929947,0
2,703,259,5.0,2.76393202250021,0
2,702,260,1.4142135623730951,-3.585786437626905,0
2,700,260,2.0,0.5857864376269049,0
2,699,260,1.0,-1.0,0
2,697,264,4.47213595499958,3.4721359549995796,0
2,695,268,4.47213595499958,0.0,0
2,695,274,6.0,1.5278640450004204,0
2,692,280,6.708203932499369,0.7082039324993694,0
2,690,288,8.246211251235321,1.5380073187359518,0
2,688,296,8.246211251235321,0.0,0
2,687,304,8.06225774829855,-0.18395350293677204,0
2,684,283,21.213203435596427,13.150945687297877,0
2,682,265,18.110770276274835,-3.102433159321592,0
2,677,253,13.0,-5.110770276274835,0
2,672,242,12.083045973594572,-0.9169540264054277,0
2,667,236,7.810249675906654,-4.272796297687918,0
2,662,233,5.830951894845301,-1.9792977810613532,0
2,654,230,8.54400374531753,2.7130518504722296,0
2,650,230,4.0,-4.54400374531753,0
2,642,232,8.246211251235321,4.246211251235321,0
2,637,234,5.385164807134504,-2.8610464441008174,0
2,630,236,7.280109889280518,1.8949450821460143,0
2,625,236,5.0,-2.280109889280518,1
2,624,214,22.02271554554524,17.02271554554524,0
2,622,196,18.110770276274835,-3.9119452692704044,0
2,620,184,12.165525060596439,-5.945245215678396,0
2,618,170,14.142135623730951,1.9766105631345123,0
2,616,156,14.142135623730951,0.0,0
2,612,143,13.601470508735444,-0.5406651149955071,0
2,610,135,8.246211251235321,-5.355259257500123,0
2,607,127,8.54400374531753,0.2977924940822092,0
2,605,119,8.246211251235321,-0.2977924940822092,0
2,602,120,3.1622776601683795,-5.083933591066941,0
2,599,120,3.0,-0.16227766016837952,0
2,598,120,1.0,-2.0,0
2,595,121,3.1622776601683795,2.1622776601683795,0
2,594,124,3.1622776601683795,0.0,0
2,591,124,3.0,-0.16227766016837952,0
2,590,127,3.1622776601683795,0.16227766016837952,0
2,586,131,5.656854249492381,2.494576589324001,0
2,583,133,3.605551275463989,-2.0513029740283915,0
2,582,135,2.23606797749979,-1.3694832979641993,0
2,575,149,15.652475842498529,13.416407864998739,0
2,570,155,7.810249675906654,-7.842226166591875,0
2,570,161,6.0,-1.810249675906654,0
2,566,166,6.4031242374328485,0.40312423743284853,0
2,562,178,12.649110640673518,6.24598640324067,0
2,559,186,8.54400374531753,-4.105106895355988,0
2,555,196,10.770329614269007,2.226325868951477,0
2,551,207,11.704699910719626,0.9343702964506182,0
2,548,218,11.40175425099138,-0.3029456597282465,0
2,544,231,13.601470508735444,2.1997162577440648,0
2,539,242,12.083045973594572,-1.5184245351408716,0
2,535,260,18.439088914585774,6.356042940991202,0
2,531,276,16.492422502470642,-1.9466664121151318,0
2,526,292,16.76305461424021,0.2706321117695687,0
2,520,312,20.8806130178211,4.11755840358089,0
2,514,332,20.8806130178211,0.0,0
2,511,352,20.223748416156685,-0.6568646016644166,0
2,504,374,23.08679276123039,2.863044345073707,0
2,500,396,22.360679774997898,-0.7261129862324935,0
2,493,422,26.92582403567252,4.5651442606746215,0
2,488,450,28.442925306655784,1.5171012709832645,0
2,480,479,30.083217912982647,1.640292606326863,1
2,477,476,4.242640687119285,-25.840577225863363,1
2,473,474,4.47213595499958,0.22949526788029484,0
2,467,472,6.324555320336759,1.8524193653371794,0
2,462,469,5.830951894845301,-0.4936034254914583,0
2,456,468,6.082762530298219,0.2518106354529186,0
2,452,467,4.123105625617661,-1.9596569046805588,0
2,447,472,7.0710678118654755,2.947962186247815,0
2,442,475,5.830951894845301,-1.2401159170201748,0
2,436,478,6.708203932499369,0.8772520376540687,0
2,432,484,7.211102550927978,0.5028986184286088,0
2,439,426,58.42088667591412,51.20978412498614,0
2,444,380,46.2709412050371,-12.149945470877022,0
2,451,340,40.607881008493905,-5.663060196543192,0
2,454,312,28.160255680657446,-12.447625327836459,0
2,458,284,28.284271247461902,0.1240155668044558,0
2,461,259,25.179356624028344,-3.104914623433558,0
2,463,245,14.142135623730951,-11.037221000297393,0
2,466,226,19.235384061671343,5.093248437940392,0
2,468,212,14.142135623730951,-5.093248437940392,0
2,468,205,7.0,-7.142135623730951,0
2,470,194,11.180339887498949,4.180339887498949,0
2,470,188,6.0,-5.180339887498949,0
2,470,182,6.0,0.0,0
2,470,177,5.0,-1.0,0
2,471,173,4.123105625617661,-0.8768943743823394,0
2,471,171,2.0,-2.1231056256176606,0
2,471,172,1.0,-1.0,0
2,471,173,1.0,0.0,0
2,471,174,1.0,0.0,0
2,470,176,2.23606797749979,1.2360679774997898,0
2,470,177,1.0,-1.2360679774997898,0
2,468,181,4.47213595499958,3.4721359549995796,1
2,469,173,8.06225774829855,3.5901217932989695,0
2,469,162,11.0,2.937742251701451,0
2,468,150,12.041594578792296,1.0415945787922958,0
2,470,142,8.246211251235321,-3.7953833275569746,0
2,468,136,6.324555320336759,-1.9216559308985621,0
2,468,128,8.0,1.675444679663241,0
2,469,123,5.0990195135927845,-2.9009804864072155,0
2,468,118,5.0990195135927845,0.0,0
2,468,114,4.0,-1.0990195135927845,0
2,468,112,2.0,-2.0,0
2,467,109,3.1622776601683795,1.1622776601683795,0
2,467,106,3.0,-0.16227766016837952,0
2,468,107,1.4142135623730951,-1.5857864376269049,0
2,467,107,1.0,-0.41421356237309515,0
2,468,107,1.0,0.0,0
2,469,108,1.4142135623730951,0.41421356237309515,0
2,468,112,4.123105625617661,2.7088920632445657,0
3,719,464,0,0,0
3,720,458,6.082762530298219,6.082762530298219,0
3,722,449,9.219544457292887,3.1367819269946677,0
3,724,434,15.132745950421556,5.913201493128669,0
3,723,418,16.0312195418814,0.8984735914598421,0
3,723,402,16.0,-0.031219541881398527,0
3,721,383,19.1049731745428,3.104973174542799,0
3,720,367,16.0312195418814,-3.0737536326614006,0
3,719,350,17.029386365926403,0.9981668240450041,0
3,718,336,14.035668847618199,-2.9937175183082037,0
3,717,323,13.038404810405298,-0.9972640372129007,0
3,715,312,11.180339887498949,-1.8580649229063493,0
3,714,302,10.04987562112089,-1.130464266378059,0
3,713,293,9.055385138137417,-0.9944904829834726,0
3,711,287,6.324555320336759,-2.7308298178006583,0
3,710,280,7.0710678118654755,0.7465124915287165,0
3,708,274,6.324555320336759,-0.7465124915287165,0
3,707,269,5.0990195135927845,-1.2255358067439746,0
3,703,266,5.0,-0.09901951359278449,0
3,702,266,1.0,-4.0,0
3,701,267,1.4142135623730951,0.41421356237309515,0
3,700,270,3.1622776601683795,1.7480640977952844,0
3,697,274,5.0,1.8377223398316205,0
3,697,278,4.0,-1.0,0
3,696,282,4.123105625617661,0.12310562561766059,0
3,694,291,9.219544457292887,5.0964388316752265,0
3,692,301,10.198039027185569,0.9784945698926819,0
3,691,307,6.082762530298219,-4.11527649688735,0
3,675,284,28.0178514522438,21.93508892194558,0
3,665,267,19.72308292331602,-8.29476852892778,0
3,653,257,15.620499351813308,-4.102583571502713,0
3,643,249,12.806248474865697,-2.814250876947611,0
3,632,242,13.038404810405298,0.23215633553960124,0
3,620,238,12.649110640673518,-0.3892941697317802,0
3,613,237,7.0710678118654755,-5.578042828808043,0
3,603,238,10.04987562112089,2.9788078092554144,0
3,593,241,10.44030650891055,0.39043088778966073,0
3,582,243,11.180339887498949,0.7400333785883983,0
3,573,247,9.848857801796104,-1.331482085702845,1
3,568,231,16.76305461424021,6.914196812444107,0
3,563,217,14.866068747318506,-1.896985866921705,0
3,560,196,21.213203435596427,6.3471346882779205,0
3,556,181,15.524174696260024,-5.689028739336402,0
3,551,171,11.180339887498949,-4.343834808761075,0
3,549,155,16.1245154965971,4.944175609098149,0
3,545,147,8.94427190999916,-7.180243586597939,0
3,540,136,12.083045973594572,3.138774063595413,0
3,536,127,9.848857801796104,-2.2341881717984684,0
3,531,123,6.4031242374328485,-3.4457335643632554,0
3,532,119,4.123105625617661,-2.280018611815188,0
3,534,120,2.23606797749979,-1.8870376481178708,0
3,536,120,2.0,-0.2360679774997898,0
3,537,124,4.123105625617661,2.1231056256176606,0
3,541,123,4.123105625617661,0.0,0
3,540,125,2.23606797749979,-1.8870376481178708,0
3,545,130,7.0710678118654755,4.834999834365686,0
3,546,132,2.23606797749979,-4.834999834365686,0
3,547,136,4.123105625617661,1.8870376481178708,0
3,550,139,4.242640687119285,0.11953506150162418,0
3,552,145,6.324555320336759,2.0819146332174743,0
3,556,151,7.211102550927978,0.8865472305912192,0
3,558,156,5.385164807134504,-1.8259377437934745,0
3,560,164,8.246211251235321,2.8610464441008174,0
3,563,173,9.486832980505138,1.240621729269817,0
3,566,181,8.54400374531753,-0.9428292351876078,0
3,568,190,9.219544457292887,0.6755407119753567,0
3,571,200,10.44030650891055,1.2207620516176636,0
3,572,210,10.04987562112089,-0.39043088778966073,0
3,574,222,12.165525060596439,2.1156494394755487,0
3,576,235,13.152946437965905,0.9874213773694667,0
3,579,248,13.341664064126334,0.18871762616042886,0
3,581,265,17.11724276862369,3.775578704497356,0
3,584,280,15.297058540778355,-1.8201842278453348,0
3,585,296,16.0312195418814,0.7341610011030433,0
3,590,316,20.615528128088304,4.584308586206905,0
3,591,335,19.026297590440446,-1.5892305376478575,0
3,593,356,21.095023109728988,2.0687255192885416,0
3,596,379,23.194827009486403,2.099803899757415,0
3,597,397,18.027756377319946,-5.167070632166457,0
3,601,427,30.265491900843113,12.237735523523167,0
3,605,455,28.284271247461902,-1.981220653381211,0
3,607,480,25.079872407968907,-3.2043988394929954,0
3,609,486,6.324555320336759,-18.755317087632147,1
3,610,484,2.23606797749979,-4.088487342836969,0
3,610,481,3.0,0.7639320225002102,0
3,613,477,5.0,2.0,0
3,612,477,1.0,-4.0,0
3,614,476,2.23606797749979,1.2360679774997898,0
3,614,479,3.0,0.7639320225002102,0
3,615,479,1.0,-2.0,0
3,617,485,6.324555320336759,5.324555320336759,0
3,617,491,6.0,-0.32455532033675905,0
3,619,497,6.324555320336759,0.32455532033675905,0
3,641,440,61.09828148156051,54.773726161223756,0
3,657,387,55.362442142665635,-5.735839338894877,0
3,676,346,45.18849411078001,-10.173948031885622,0
3,688,311,37.0,-8.188494110780013,0
3,701,284,29.966648127543394,-7.033351872456606,0
3,714,257,29.966648127543394,0.0,0
3,723,241,18.35755975068582,-11.609088376857574,0
3,733,222,21.470910553583888,3.1133508028980685,0
3,738,211,12.083045973594572,-9.387864579989316,0
3,747,200,14.212670403551895,2.129624429957323,0
3,752,191,10.295630140987,-3.9170402625648943,0
3,756,188,5.0,-5.295630140987001,0
3,761,182,7.810249675906654,2.810249675906654,0
3,767,179,6.708203932499369,-1.1020457434072846,0
3,772,177,5.385164807134504,-1.3230391253648657,0
3,777,179,5.385164807134504,0.0,0
3,780,178,3.1622776601683795,-2.222887146966124,0
3,782,181,3.605551275463989,0.4432736152956096,0
3,785,186,5.830951894845301,2.2254006193813116,1
3,787,171,15.132745950421556,9.301794055576256,0
3,789,159,12.165525060596439,-2.967220889825118,0
3,790,148,11.045361017187261,-1.1201640434091775,0
3,791,136,12.041594578792296,0.9962335616050346,0
3,792,129,7.0710678118654755,-4.97052676692682,0
3,794,120,9.219544457292887,2.1484766454274116,0
3,794,116,4.0,-5.219544457292887,0
3,796,109,7.280109889280518,3.280109889280518,0
3,798,104,5.385164807134504,-1.8949450821460143,0
3,799,102,2.23606797749979,-3.149096829634714,0
3,800,98,4.123105625617661,1.8870376481178708,0
3,801,98,1.0,-3.1231056256176606,0
3,802,96,2.23606797749979,1.2360679774997898,0
3,801,95,1.4142135623730951,-0.8218544151266947,0
4,596,359,0,0,0
4,593,346,13.341664064126334,13.341664064126334,0
4,591,333,13.152946437965905,-0.18871762616042886,0
4,587,322,11.704699910719626,-1.4482465272462797,0
4,585,312,10.198039027185569,-1.5066608835340567,0
4,582,302,10.44030650891055,0.2422674817249817,0
4,580,293,9.219544457292887,-1.2207620516176636,0
4,576,288,6.4031242374328485,-2.8164202198600385,0
4,574,282,6.324555320336759,-0.07856891709608949,0
4,571,278,5.0,-1.324555320336759,0
